ER53001,ER53002,ER53017,ER57482,ER58255
3,2448,61,0,2
3,4387,59,12,4
3,1360,55,5,2
3,1335,53,18,2
3,1664,38,0,1
3,6018,35,13,4
3,4004,28,8,2
3,786,37,2,2
3,7856,59,14,2
3,2894,55,8,2
3,7269,48,2,1
3,4518,46,0,3
3,7429,40,4,1
3,5216,40,9,4
3,3452,38,1,4
3,6173,36,9,1
3,7125,34,2,2
3,3946,34,1,4
3,7893,30,15,4
3,8174,21,8,4
3,2483,63,0,1
3,4528,34,2,1
3,70,57,1,2
3,1007,66,0,1
3,4275,35,3,1
3,400,33,5,4
3,2936,57,0,4
3,5168,23,3,2
3,8818,46,8,1
3,2380,68,0,1
3,5367,38,3,2
3,2657,32,4,4
3,173,64,6,1
3,8953,40,2,4
3,3335,33,2,1
3,531,36,2,2
3,3032,70,6,4
3,3897,54,0,1
3,8958,50,0,4
3,6785,49,6,2
3,7938,45,0,4
3,7390,22,4,4
3,7419,57,1,4
3,7721,31,2,4
3,7106,55,6,4
3,2669,56,6,3
3,8624,56,0,1
3,8200,36,0,4
3,3273,45,8,3
3,2675,43,2,1
3,8417,45,99,4
3,3147,65,0,2
3,4315,43,4,4
3,4796,26,14,4
3,4198,23,13,4
3,1573,57,2,2
3,1438,53,2,1
3,2623,34,5,4
3,3544,25,4,4
3,6612,61,7,4
3,5339,59,4,2
3,1279,53,2,2
3,2406,36,4,2
3,3415,35,2,1
3,4724,29,4,4
3,3435,28,0,4
3,6037,27,2,4
3,3575,23,12,2
3,1249,59,11,2
3,3242,30,4,4
3,8557,26,8,4
3,3123,32,0,2
3,1603,32,2,1
3,3051,52,8,2
3,5526,26,5,4
3,2539,22,4,4
3,5027,73,0,4
3,8935,34,4,4
3,7171,30,9,4
3,5596,52,13,3
3,1587,56,14,3
3,1617,57,4,2
3,1260,48,10,2
3,1825,46,0,2
3,1714,39,0,2
3,1476,33,3,2
3,5204,26,4,2
3,1934,25,12,2
3,3281,24,4,1
3,6419,29,2,2
3,1400,22,8,1
3,7482,32,6,4
3,8230,55,9,2
3,8784,27,9,2
3,6621,83,4,2
3,4319,61,0,3
3,5531,32,6,1
3,4867,30,9,4
3,3871,30,2,1
3,7132,27,4,4
3,8463,51,2,1
3,3699,57,0,4
3,2734,33,2,4
3,4581,28,0,2
3,8180,49,1,4
3,8305,47,6,2
3,2801,69,2,4
3,7373,39,3,2
3,3464,57,5,4
3,2373,47,4,2
3,2254,25,10,4
3,2188,43,4,4
3,2238,34,2,4
3,2924,28,1,4
3,5113,27,2,4
3,4797,60,5,4
3,4087,27,2,1
3,2360,25,0,2
3,2347,21,2,4
3,2299,34,2,4
3,3657,24,7,2
3,8724,23,3,2
3,8471,81,99,4
3,6823,59,6,2
3,8548,51,0,1
3,7566,47,0,1
3,8908,32,4,1
3,8469,43,1,2
3,6116,64,0,1
3,7415,49,4,1
3,6630,49,2,2
3,8459,39,0,4
3,7592,31,4,3
3,6683,25,2,1
3,2601,51,9,4
3,714,26,5,2
3,2430,51,0,2
3,3472,30,17,4
3,5541,24,0,2
3,3493,53,3,3
3,3753,29,4,4
3,720,57,3,2
3,230,60,14,2
3,431,56,0,2
3,64,54,18,2
3,1487,53,0,2
3,8048,50,4,1
3,1119,31,11,2
3,2514,27,6,4
3,181,33,0,4
3,2664,37,0,4
3,1032,59,5,2
3,8933,34,2,2
3,8067,58,0,4
3,8513,52,0,2
3,1650,51,0,1
3,2617,37,19,4
3,2168,40,0,4
3,7164,20,11,4
3,4417,41,0,4
3,2018,67,3,4
3,2618,55,3,2
3,1572,42,1,4
3,2456,68,0,3
3,1874,39,1,2
3,657,74,0,2
3,4910,71,6,2
3,7222,66,0,2
3,5245,45,1,4
3,8219,38,5,2
3,8231,36,3,2
3,8081,34,0,4
3,4960,30,4,4
3,5563,25,2,4
3,8189,24,3,4
3,8010,63,12,2
3,5080,30,0,2
3,5611,25,4,4
3,4053,58,0,2
3,3645,55,0,2
3,4477,50,4,4
3,4204,36,3,2
3,2837,58,2,2
3,5434,33,5,1
3,5761,28,2,4
3,6102,54,3,4
3,997,65,1,2
3,6561,47,0,4
3,4172,45,9,4
3,4019,27,12,4
3,5296,26,3,4
3,3474,26,2,4
3,8880,25,9,4
3,3343,41,7,1
3,3906,42,0,4
3,5501,52,2,4
3,6887,25,0,2
3,5953,74,3,2
3,6075,48,3,4
3,5280,47,2,3
3,5911,43,4,4
3,2712,53,7,4
3,3321,46,4,2
3,2722,45,0,2
3,3457,34,6,1
3,4627,34,16,4
3,4073,31,0,4
3,3016,30,9,2
3,3161,28,12,4
3,3862,28,20,4
3,4357,25,3,4
3,455,76,6,2
3,2209,54,2,2
3,7707,33,2,2
3,5205,31,4,4
3,2939,31,6,4
3,1998,28,0,1
3,1277,28,2,2
3,738,26,99,4
3,5401,26,2,4
3,4675,62,0,4
3,2316,50,0,4
3,1077,54,0,1
3,3498,43,1,4
3,195,57,2,2
3,2262,51,0,2
3,2735,39,2,2
3,1096,33,8,2
3,6085,31,8,2
3,5738,30,6,2
3,4227,26,24,2
3,2566,24,0,1
3,66,35,2,4
3,5180,22,6,4
3,8400,19,5,2
3,290,24,0,4
3,252,38,0,1
3,3426,60,0,4
3,6971,49,2,4
3,805,59,99,2
3,7608,58,7,2
3,762,39,0,4
3,671,36,0,2
3,2183,29,0,4
3,3437,33,0,3
3,470,56,4,4
3,5508,31,0,4
3,5262,28,0,2
3,843,36,8,4
3,3649,56,5,4
3,7203,57,2,3
3,2806,68,0,2
3,3659,62,11,4
3,4563,42,8,4
3,4080,39,1,2
3,4094,34,0,4
3,1731,44,0,4
3,2092,37,0,1
3,1876,52,5,2
3,4057,37,3,4
3,6372,24,3,4
3,4880,23,5,4
3,1987,60,4,2
3,2035,44,99,4
3,3265,33,3,3
3,2053,32,6,4
3,4411,28,6,1
3,1839,24,7,2
3,8675,53,0,4
3,561,35,6,3
3,7328,32,4,4
3,8740,31,0,4
3,5369,95,99,4
3,4850,55,10,4
3,6155,52,1,2
3,4924,62,8,4
3,4647,58,14,2
3,6492,45,4,4
3,8315,34,0,2
3,7276,28,6,4
3,7665,22,0,4
3,5476,20,99,2
3,4843,38,12,4
3,6329,29,4,4
3,5792,22,10,4
3,9020,36,0,4
3,4996,23,6,2
3,5293,29,99,2
3,6171,44,6,2
3,6575,41,2,4
3,3679,91,0,2
3,3012,64,0,2
3,3489,55,17,4
3,3310,37,6,2
3,2833,40,0,2
3,8954,21,3,4
3,4056,56,3,2
3,7091,35,2,4
3,7543,82,99,4
3,834,60,8,4
3,1804,53,0,4
3,8737,49,0,4
3,981,47,2,4
3,2243,39,0,2
3,3823,41,2,4
3,5396,38,4,4
3,839,39,3,4
3,1378,30,0,4
3,7828,28,10,4
3,8188,28,4,2
3,6771,26,2,4
3,6870,24,99,4
3,4946,21,9,4
3,6210,33,0,4
3,8093,46,0,2
3,5161,40,12,1
3,8051,40,4,2
3,7221,28,6,4
3,3603,44,0,1
3,3854,29,0,2
3,8069,31,2,2
3,1340,89,12,2
3,1117,61,2,2
3,652,56,8,2
3,8452,38,18,4
3,1033,39,11,4
3,2173,36,8,4
3,1310,26,6,2
3,1191,30,0,1
3,3789,54,14,2
3,3966,52,0,1
3,7191,48,6,4
3,4362,34,0,1
3,7515,34,6,4
3,3799,33,24,2
3,3700,29,0,2
3,3742,27,2,2
3,3941,52,0,2
3,6862,39,9,4
3,8004,29,12,4
3,4741,64,2,4
3,8502,29,0,4
3,5621,41,0,4
3,8356,31,0,4
3,8241,999,0,3
3,8765,30,7,4
3,7973,36,6,4
3,8401,33,0,1
3,7794,27,5,2
3,6922,24,5,4
3,5743,21,7,2
3,5803,45,2,1
3,6765,57,0,2
3,7223,19,15,4
3,8038,61,3,4
3,7281,31,6,1
3,9008,44,0,4
3,2339,57,8,2
3,395,50,10,4
3,2516,47,0,4
3,4468,66,5,1
3,4383,52,0,2
3,4682,46,5,2
3,4248,28,0,1
3,2319,26,0,2
3,8837,26,7,4
3,2472,28,1,2
3,8297,43,2,2
3,7903,45,0,4
3,4986,34,0,1
3,2000,61,0,2
3,7624,45,0,2
3,3704,26,9,2
3,8970,41,3,4
3,2958,37,11,3
3,8873,33,99,4
3,3215,32,0,1
3,4703,31,17,4
3,8601,26,7,4
3,4140,55,4,1
3,3432,38,4,2
3,3063,59,5,1
3,5684,64,0,2
3,4959,63,0,2
3,5495,63,17,2
3,4585,61,0,4
3,6456,48,4,2
3,7025,45,0,4
3,5553,43,0,2
3,7180,42,6,2
3,5308,40,9,2
3,8801,40,8,4
3,4872,38,10,2
3,5755,38,0,4
3,6034,36,0,2
3,5097,36,0,4
3,7236,30,1,2
3,9031,28,0,4
3,5015,24,5,2
3,4727,70,3,2
3,5676,37,10,2
3,4646,41,0,4
3,7742,26,3,4
3,4574,69,0,1
3,4495,48,0,2
3,8932,45,3,1
3,4893,44,3,1
3,5226,28,1,4
3,6749,24,4,4
3,5143,47,1,3
3,2462,81,4,4
3,2693,52,0,2
3,8804,60,0,4
3,7898,58,1,4
3,4883,53,0,4
3,7692,26,4,4
3,6607,45,0,4
3,7014,22,3,3
3,9005,41,6,4
3,6350,29,3,4
3,1322,57,0,2
3,4865,87,99,4
3,3155,66,4,4
3,3318,63,0,3
3,3356,49,10,4
3,7730,39,0,4
3,3737,33,0,2
3,2877,29,3,4
3,3896,28,0,4
3,3076,25,4,4
3,3484,25,0,4
3,5287,51,2,1
3,2986,63,0,3
3,3688,29,4,2
3,7165,25,0,4
3,6784,22,11,4
3,3060,38,1,4
3,6859,28,4,1
3,4720,76,0,2
3,5160,52,3,4
3,5524,51,9,1
3,4888,47,0,3
3,4630,26,0,4
3,6090,52,0,4
3,7358,26,1,4
3,7301,51,0,2
3,6521,49,3,2
3,8386,35,0,4
3,8053,22,8,2
3,5388,60,2,4
3,6940,46,3,4
3,5715,72,0,4
3,5002,21,2,4
3,6515,20,3,4
3,8605,45,3,4
3,5141,33,7,2
3,7780,24,4,4
3,5645,53,1,2
3,3626,85,2,4
3,4784,62,0,2
3,1706,51,0,4
3,4009,47,0,4
3,5189,40,0,2
3,6198,29,2,4
3,4664,37,2,4
3,3319,34,5,2
3,4619,30,2,4
3,4635,29,6,4
3,6130,62,0,1
3,8956,34,2,1
3,8560,28,13,4
3,2928,29,6,4
3,5814,63,0,3
3,8628,30,0,4
3,5364,30,5,1
3,4493,60,99,4
3,4280,55,4,1
3,8486,53,5,4
3,5175,51,3,2
3,4774,49,10,4
3,5718,46,8,4
3,4416,36,0,2
3,8222,36,0,2
3,6209,35,0,2
3,8892,30,0,4
3,5469,32,0,2
3,6250,26,3,2
3,4487,60,0,2
3,7562,23,0,2
3,6604,42,0,4
3,8577,27,0,1
3,8348,25,5,4
3,3072,50,20,2
3,8411,48,2,4
3,3564,43,2,3
3,3083,32,4,4
3,3441,29,18,4
3,7810,25,0,4
3,4079,21,1,4
3,5846,20,4,4
3,4044,40,7,4
3,7288,34,4,4
3,6401,35,4,2
3,2014,53,7,2
3,2050,26,4,2
3,2779,34,3,2
3,5450,65,4,3
3,7610,56,6,2
3,6465,32,2,2
3,9067,28,8,4
3,3328,27,3,1
3,4787,52,4,3
3,3135,26,9,3
3,740,63,2,4
3,6590,68,9,4
3,6619,46,12,2
3,6786,56,0,4
3,8082,46,99,4
3,4330,44,0,2
3,6222,35,6,4
3,8057,25,16,2
3,8017,29,6,3
3,4486,24,2,1
3,3351,83,99,4
3,3747,55,2,4
3,2777,67,6,2
3,2892,51,0,2
3,3581,49,0,2
3,4041,27,0,2
3,5112,27,0,2
3,7207,59,4,2
3,7201,39,2,2
3,6684,29,5,2
3,8865,29,0,4
3,7458,21,0,4
3,9029,34,4,4
3,7760,31,2,1
3,8597,33,3,4
3,6503,55,14,2
3,6496,53,8,4
3,8715,41,4,4
3,6577,39,6,4
3,8590,39,0,4
3,5577,40,0,4
3,8523,29,5,2
3,6842,32,2,4
3,6341,29,6,4
3,5942,63,0,2
3,6748,61,11,2
3,5973,53,0,4
3,8772,53,4,4
3,5815,45,0,2
3,6307,41,1,3
3,8886,34,6,4
3,5748,31,2,4
3,7483,41,13,4
3,8284,35,0,4
3,7775,53,8,4
3,7235,60,1,1
3,6729,33,4,3
3,6240,47,6,2
3,6259,27,4,4
3,1758,62,2,4
3,1501,58,12,1
3,1481,56,6,1
3,1796,50,1,2
3,7135,59,4,2
3,7400,41,1,1
3,5843,33,6,2
3,8106,31,9,2
3,7579,28,4,4
3,6316,65,0,4
3,5653,65,5,4
3,6853,33,2,1
3,5786,51,2,4
3,5170,46,0,4
3,1700,32,7,4
3,1356,31,6,4
3,1641,29,0,2
3,3158,22,4,4
3,2972,46,0,1
3,8428,30,6,1
3,1894,34,0,1
3,4549,68,0,2
3,5930,44,6,3
3,6546,86,14,4
3,2533,75,4,2
3,5071,56,0,2
3,7467,52,16,2
3,3955,51,8,2
3,8393,56,6,1
3,5941,53,4,2
3,7150,52,0,2
3,5368,48,2,4
3,8334,30,8,4
3,7580,27,10,2
3,8697,32,0,4
3,2725,62,1,1
3,497,75,2,2
3,4688,56,0,2
3,2026,55,2,2
3,1970,53,2,2
3,884,51,0,2
3,2251,49,7,2
3,1361,48,0,4
3,2550,28,4,2
3,5210,27,2,4
3,4364,27,4,4
3,3390,35,12,3
3,9036,57,99,4
3,553,54,0,1
3,1674,28,2,2
3,1512,60,5,3
3,2144,24,5,4
3,4972,47,3,4
3,5352,41,4,2
3,7910,28,0,4
3,8383,21,6,4
3,7770,52,1,3
3,8336,41,0,4
3,2766,33,3,4
3,6152,61,0,3
3,7663,41,5,2
3,1918,39,5,4
3,1367,35,4,4
3,1956,28,6,2
3,876,59,4,4
3,598,32,0,3
3,4445,55,0,1
3,4070,51,0,2
3,7193,47,9,2
3,3935,46,2,4
3,6163,35,4,4
3,4400,34,8,4
3,8147,26,6,2
3,6184,25,6,4
3,7052,25,7,2
3,4995,23,5,2
3,8871,47,0,1
3,8351,27,14,4
3,7652,49,0,4
3,8891,31,9,4
3,5239,28,5,4
3,6818,68,4,2
3,353,48,4,4
3,7023,20,2,4
3,6394,86,5,4
3,8857,63,2,4
3,6580,31,16,4
3,6588,21,0,4
3,6445,44,0,3
3,8567,53,0,2
3,6516,60,3,2
3,6027,58,0,2
3,6109,49,0,2
3,6898,37,4,4
3,6241,25,0,2
3,7226,41,2,4
3,5795,66,1,2
3,6065,24,5,4
3,4241,81,99,2
3,4892,62,8,2
3,4623,60,2,2
3,4156,56,0,4
3,4300,55,18,2
3,4126,52,8,4
3,6693,51,7,2
3,4896,45,2,4
3,5416,40,3,2
3,5565,35,4,2
3,4256,33,3,2
3,6110,26,4,2
3,6123,22,8,4
3,5118,32,10,2
3,5212,38,0,1
3,4829,23,13,2
3,5663,45,0,1
3,7320,32,4,4
3,7947,67,8,3
3,7188,40,2,3
3,5969,54,0,4
3,5096,60,2,2
3,8516,42,0,4
3,5340,34,0,4
3,8856,60,6,2
3,6856,28,1,4
3,4826,34,8,4
3,5671,19,0,4
3,4293,53,0,4
3,4733,31,1,2
3,8683,27,6,2
3,2728,54,6,4
3,3905,52,9,4
3,4407,51,24,2
3,6271,46,5,1
3,7735,45,2,4
3,3931,34,0,4
3,6584,32,0,4
3,6310,28,2,4
3,8640,26,8,4
3,7539,23,2,4
3,4429,28,10,2
3,4116,62,4,1
3,3919,48,6,1
3,8741,20,99,4
3,5831,26,21,4
3,4677,27,2,1
3,5119,25,6,3
3,5264,80,11,4
3,6002,48,14,2
3,8134,55,0,4
3,4884,29,0,4
3,8803,26,4,4
3,5706,56,0,2
3,5470,61,3,4
3,3722,35,5,4
3,7861,39,14,4
3,8357,24,7,4
3,7333,57,0,4
3,4853,34,4,4
3,7623,70,99,4
3,8700,46,6,4
3,2732,67,1,1
3,3314,56,0,2
3,2005,48,5,2
3,4091,44,9,4
3,2581,26,6,2
3,371,65,2,4
3,953,39,16,2
3,7892,36,0,4
3,4144,54,0,2
3,4301,31,4,2
3,2414,51,2,4
3,1386,45,2,1
3,7889,24,0,4
3,804,44,0,4
3,4543,78,7,2
3,7763,20,0,4
3,6311,45,2,1
3,8003,28,8,2
3,8027,60,10,2
3,6674,58,4,4
3,5826,41,13,4
3,6448,38,8,4
3,8718,37,2,4
3,456,75,4,2
3,3197,50,0,4
3,8257,43,5,2
3,995,22,12,4
3,3879,24,6,4
3,4735,30,0,4
3,2241,73,0,4
3,3442,51,0,2
3,2403,48,10,2
3,3729,44,0,4
3,2256,43,0,2
3,2365,41,4,2
3,2961,34,0,2
3,3349,29,0,1
3,4179,27,4,4
3,1499,26,0,2
3,1482,26,1,2
3,7606,26,13,4
3,6076,38,6,4
3,8084,36,10,4
3,3492,55,3,2
3,2190,51,2,4
3,5822,54,6,4
3,5305,27,1,4
3,5823,40,0,4
3,5697,31,4,4
3,3990,62,3,2
3,3260,61,0,4
3,2542,60,15,4
3,3861,58,0,4
3,4166,41,0,4
3,4332,36,3,2
3,7986,29,0,4
3,5164,28,9,4
3,7747,23,0,4
3,4021,60,4,1
3,5023,31,3,1
3,4958,26,1,1
3,8268,31,9,4
3,8091,25,13,2
3,3185,71,0,1
3,8542,32,10,2
3,4270,82,2,2
3,8558,61,10,2
3,7342,57,0,2
3,6498,56,2,2
3,5964,55,4,2
3,8097,51,0,4
3,6115,50,1,2
3,5993,45,4,2
3,8790,41,0,1
3,7867,39,0,4
3,8762,31,0,4
3,6469,30,0,2
3,7338,25,12,2
3,5818,60,0,2
3,7967,33,2,2
3,7659,36,0,2
3,4359,53,0,1
3,4199,43,7,1
3,7876,32,2,2
3,1006,62,0,4
3,7901,48,0,4
3,426,65,4,2
3,2156,49,0,1
3,766,40,0,4
3,1292,20,0,4
3,3614,38,2,2
3,6574,48,4,1
3,2147,47,0,2
3,1642,51,10,1
3,26,60,0,4
3,8928,36,7,2
3,8604,28,99,3
3,4189,73,0,2
3,266,76,0,3
3,2609,56,0,3
3,7708,50,5,2
3,3044,44,6,4
3,8879,82,0,4
3,4830,57,2,4
3,6038,38,0,4
3,5134,34,4,2
3,7555,30,8,4
3,7002,30,4,4
3,4929,30,2,1
3,5152,30,6,1
3,1283,22,7,4
3,1146,54,0,4
3,727,53,99,4
3,59,52,0,4
3,20,51,0,2
3,1891,49,0,2
3,76,62,5,2
3,5856,42,4,4
3,2640,38,0,2
3,1447,24,2,2
3,7917,55,12,1
3,5039,40,0,4
3,5269,45,0,1
3,274,65,0,1
3,4287,47,2,4
3,3499,59,10,2
3,7571,49,6,4
3,3938,37,13,1
3,4294,33,4,2
3,4017,30,0,2
3,8220,22,2,2
3,8674,46,3,4
3,5629,69,2,4
3,6920,53,8,4
3,7669,36,2,2
3,8744,37,1,4
3,4269,63,0,1
3,4113,36,11,3
3,4259,46,18,4
3,3916,26,2,1
3,5188,55,2,3
3,8977,48,99,4
3,5932,58,1,3
3,6753,42,6,2
3,8986,55,2,4
3,2275,26,4,2
3,502,48,0,3
3,2761,37,2,1
3,973,66,14,2
3,7177,45,0,2
3,827,46,0,1
3,25,64,4,2
3,3184,32,0,2
3,8858,29,0,2
3,8217,33,2,2
3,3050,24,6,2
3,546,48,2,2
3,931,43,2,2
3,665,32,1,1
3,8504,21,2,2
3,3115,52,0,3
3,1754,36,13,2
3,3634,18,0,2
3,1139,72,0,4
3,3532,25,7,1
3,8719,23,5,4
3,5882,85,5,1
3,5892,63,0,2
3,6282,62,1,1
3,6232,54,0,3
3,6548,46,10,3
3,6522,37,1,2
3,6185,34,1,2
3,6084,27,12,2
3,6641,59,4,1
3,6679,33,0,4
3,1716,48,5,1
3,8713,31,0,4
3,5589,30,3,4
3,2731,24,0,2
3,5581,30,3,4
3,3825,26,4,2
3,4918,66,1,4
3,8013,53,3,4
3,3788,50,0,4
3,7587,36,1,3
3,3646,34,6,4
3,8717,33,9,3
3,9000,32,4,4
3,3949,31,10,2
3,4520,30,11,2
3,3613,28,0,4
3,7882,58,0,4
3,7880,31,1,4
3,7935,30,0,4
3,3694,49,11,1
3,7033,40,0,4
3,8915,46,4,4
3,3208,27,7,4
3,7853,29,6,4
3,1206,60,2,2
3,8543,35,99,4
3,4659,51,0,2
3,644,49,3,2
3,15,28,2,2
3,7585,35,0,1
3,1243,35,0,4
3,6289,29,4,1
3,4251,56,4,2
3,4542,49,2,2
3,7353,45,2,2
3,3370,37,0,4
3,2871,35,4,2
3,3052,34,0,4
3,2969,30,6,4
3,3537,30,0,2
3,5519,28,4,4
3,5486,63,2,4
3,5555,62,2,1
3,5805,61,4,4
3,6121,56,4,2
3,4952,55,0,4
3,8059,54,2,4
3,5606,36,3,3
3,5135,32,6,2
3,6295,29,4,4
3,5604,27,1,4
3,5811,23,5,4
3,6127,39,3,4
3,8667,37,4,4
3,5417,47,8,2
3,5012,44,1,4
3,5747,35,0,1
3,5055,51,0,4
3,6409,48,2,4
3,8668,29,3,4
3,9032,28,3,4
3,6113,26,10,4
3,6192,20,3,4
3,7379,20,0,4
3,8682,29,6,4
3,4322,23,7,4
3,3149,43,0,2
3,2784,69,10,1
3,3693,60,4,1
3,2016,56,4,2
3,8032,62,12,4
3,1827,52,2,2
3,7493,44,4,4
3,7182,31,2,1
3,3705,31,0,4
3,5242,35,0,4
3,9045,52,3,4
3,6338,21,6,2
3,3836,26,0,1
3,660,50,12,2
3,1263,33,8,1
3,3454,50,0,4
3,4050,59,6,4
3,5641,55,1,4
3,5250,35,2,4
3,8984,38,0,2
3,6993,28,0,2
3,4512,60,6,1
3,6138,56,4,2
3,5430,53,2,1
3,7838,51,0,4
3,5523,30,2,4
3,5409,27,3,4
3,7172,25,8,4
3,8777,23,4,2
3,6269,47,0,4
3,5267,46,2,2
3,5057,26,8,4
3,7140,23,6,4
3,8108,35,6,4
3,8512,53,0,4
3,576,55,8,2
3,755,34,13,4
3,8378,32,0,4
3,4971,34,6,4
3,7129,67,1,4
3,7196,38,0,2
3,7117,61,4,4
3,8850,50,0,2
3,8039,49,2,4
3,1183,47,1,2
3,7273,63,6,4
3,2155,63,0,2
3,2079,94,6,2
3,3553,54,0,4
3,4803,56,4,2
3,2359,51,1,2
3,3096,37,0,2
3,8185,27,23,4
3,7438,21,1,4
3,8631,20,0,4
3,5591,59,1,1
3,4167,39,4,1
3,4717,40,4,3
3,8621,22,18,4
3,2449,78,4,2
3,2043,52,4,2
3,7577,35,0,4
3,3421,34,18,1
3,3858,33,7,2
3,459,50,4,1
3,7192,59,5,4
3,9075,42,4,4
3,8939,35,2,2
3,8898,33,0,4
3,3190,51,2,1
3,9015,38,3,2
3,7086,30,4,4
3,6858,34,4,2
3,3257,43,1,4
3,9090,69,0,2
3,4547,53,4,4
3,1385,52,9,2
3,5050,48,0,4
3,5187,30,4,2
3,7732,30,0,4
3,1709,25,4,2
3,1164,24,4,4
3,5539,21,3,2
3,7289,36,1,4
3,783,31,99,1
3,8755,25,17,4
3,1221,37,6,4
3,4820,47,2,4
3,8490,50,9,4
3,1421,53,0,2
3,3910,23,5,4
3,7123,58,0,4
3,7982,50,0,2
3,2318,41,2,2
3,7598,30,4,4
3,5117,27,4,4
3,5252,44,2,4
3,8961,21,2,4
3,5573,25,2,4
3,2865,72,3,1
3,4213,51,0,4
3,6958,48,24,2
3,8547,29,14,4
3,8751,21,8,2
3,7622,20,2,4
3,5988,53,2,2
3,4186,79,4,4
3,2913,54,1,4
3,2337,74,0,1
3,3771,39,3,2
3,2291,32,6,1
3,2562,52,7,2
3,2590,51,5,4
3,3366,45,0,2
3,3647,43,0,4
3,2711,25,8,2
3,3374,24,0,4
3,3306,50,0,4
3,8825,33,5,4
3,8632,33,6,4
3,6639,50,0,4
3,7079,70,0,2
3,6640,39,5,4
3,3263,75,99,4
3,4296,54,0,2
3,3100,48,2,2
3,8122,47,3,4
3,8535,78,99,4
3,3606,29,3,2
3,3348,57,3,4
3,5115,73,3,2
3,5640,57,4,1
3,5125,56,0,2
3,4149,25,0,4
3,6357,37,5,4
3,6337,24,0,4
3,595,63,0,2
3,5192,49,0,2
3,2163,37,2,2
3,1454,28,3,2
3,1366,26,4,4
3,4375,52,0,4
3,131,62,5,2
3,4786,44,8,4
3,1567,42,2,4
3,9039,26,0,4
3,4396,46,1,1
3,8478,24,7,2
3,24,82,10,2
3,8239,58,4,2
3,8576,29,1,2
3,8964,29,5,1
3,3446,77,2,4
3,4023,21,7,4
3,4473,73,10,4
3,4532,57,1,4
3,6691,53,0,1
3,6847,47,7,2
3,6745,43,0,4
3,5807,34,3,2
3,5066,27,3,4
3,5019,27,6,4
3,9012,23,6,4
3,7148,18,3,4
3,4622,70,4,1
3,6960,33,10,2
3,7279,68,14,2
3,4634,42,0,4
3,6938,63,6,1
3,7444,22,2,1
3,7719,22,9,2
3,794,85,2,2
3,379,58,0,2
3,301,52,2,2
3,677,50,22,2
3,332,48,0,2
3,278,38,0,2
3,492,33,0,1
3,5073,32,0,1
3,1134,31,2,2
3,404,28,0,2
3,6003,29,6,1
3,1215,27,0,4
3,5851,27,17,4
3,4474,24,6,4
3,933,59,0,1
3,7019,43,0,2
3,7607,27,0,4
3,4746,53,0,4
3,4813,49,0,3
3,4981,44,4,1
3,4913,25,2,1
3,1040,50,2,2
3,3824,28,6,1
3,7554,35,7,2
3,5664,41,0,4
3,2702,47,0,2
3,3354,42,0,4
3,3762,33,0,4
3,1886,28,0,3
3,8155,27,0,4
3,2850,57,2,4
3,8626,37,0,4
3,2197,46,99,4
3,895,77,0,2
3,3327,48,0,4
3,5301,46,3,2
3,472,63,0,2
3,3389,43,0,2
3,5321,32,10,3
3,8021,25,6,2
3,327,69,0,2
3,3225,73,4,2
3,3873,50,6,2
3,6025,37,0,4
3,7211,32,6,2
3,6142,23,1,4
3,5693,59,0,3
3,5571,46,4,1
3,3214,53,0,1
3,8673,26,5,4
3,8207,53,0,4
3,8695,61,11,3
3,8919,26,4,3
3,7885,34,3,4
3,7954,49,0,4
3,4692,66,4,2
3,4625,34,3,2
3,3229,38,4,1
3,1478,38,7,2
3,1058,33,2,2
3,2673,78,99,4
3,3288,52,0,4
3,2794,32,11,2
3,4505,34,8,4
3,3655,61,3,3
3,3582,51,5,2
3,3170,46,2,1
3,3791,77,99,4
3,2694,43,0,4
3,2009,72,0,4
3,7799,51,0,4
3,8951,40,0,4
3,3478,28,8,1
3,5154,78,0,2
3,6129,57,2,2
3,8165,53,1,2
3,5889,52,0,2
3,6175,50,0,2
3,6251,30,2,2
3,7009,27,9,4
3,6433,35,0,1
3,6998,42,13,2
3,8302,26,1,2
3,6187,32,2,4
3,2567,50,5,2
3,2645,24,6,2
3,6829,49,0,4
3,7690,58,0,4
3,6031,57,0,1
3,9072,33,2,4
3,5842,29,6,4
3,8823,26,4,4
3,7533,34,3,4
3,2830,25,5,2
3,5848,27,4,1
3,1065,64,1,2
3,214,37,6,4
3,339,35,11,2
3,3383,19,1,4
3,6761,20,11,4
3,192,55,14,3
3,874,51,4,4
3,5432,59,1,2
3,5488,51,0,2
3,5016,37,1,4
3,5047,34,4,1
3,8376,31,0,4
3,8699,33,3,2
3,8681,41,1,4
3,4302,66,11,1
3,4752,32,0,4
3,3731,61,6,4
3,1976,56,3,1
3,4994,25,7,3
3,5634,21,3,2
3,7636,27,4,4
3,4814,62,6,2
3,4242,52,1,1
3,8676,34,12,4
3,4713,33,2,2
3,8805,64,1,2
3,8664,62,6,2
3,5274,35,0,2
3,7589,38,0,4
3,6112,48,0,4
3,8662,82,99,4
3,7042,33,6,4
3,5281,26,4,4
3,5332,57,4,2
3,6643,47,5,3
3,3787,75,0,4
3,3308,60,2,4
3,2140,59,24,4
3,3548,57,11,4
3,7724,50,1,4
3,3847,40,10,4
3,1940,26,8,4
3,1852,54,5,2
3,4565,51,2,4
3,3878,49,6,1
3,3511,45,4,4
3,2175,26,0,2
3,7709,40,0,4
